Row.names,p1p1x.x,p2p2x.x,h_cgvc.x,ang_NHs.x,ang_CHs.x,dist_NC.x,dist_NH.x,dist_CH.x,h_scvc.x,h_norm.x,h_sc_x.x,n_psi.x,r_curv.x,r3r3x.x,dfg,V16,V17,source,V19,p1p1x.y,p2p2x.y,h_cgvc.y,ang_NHs.y,ang_CHs.y,dist_NC.y,dist_NH.y,dist_CH.y,h_scvc.y,h_norm.y,h_sc_x.y,n_psi.y,r_curv.y,r3r3x.y
1GY3_A,0.140629280721042,0.11666651425887,0.0916507704868047,-0.133401547944424,-0.104312776252254,0.0068363417115749,-0.121074831586533,-0.146192542301364,0.072489573785947,0.117050645915009,0.00971586543977424,0.355510006398485,0.0164398979734797,0.117313241813187,di,ci,0.9205,test,ci-di,0.988446746,0.958400991,0.988120409,32.78767769,20.94508884,10.77310467,7.45604372,7.926937103,0.971164918,0.932587467,0.996053862,102.1855323,0.025066799,0.993080853
1GZ8_A,0.000358550512360994,0.0179020127127968,-0.304028990496778,0.360925921574851,0.246272200443853,-0.0416110954925578,0.467453660877239,0.411520445833507,-0.388933007061646,-0.307009665398439,-0.0377698469827105,0.0803536996739388,0.0700604670485405,0.0087808481805492,di,co,0.999,test,co-di,0.750027958,0.785289797,0.273852042,91.68871894,63.42567265,9.828221321,15.54070377,12.76259232,0.150054815,0.216497765,0.979222712,95.75678219,0.037245156,0.801493236
1GZK_A,-0.961469031280846,-0.753784971448192,-0.00633205480388263,0.13309934930624,0.137523488846997,-0.0775694482674857,0.00233513698620603,0.0171600870451352,0.0485043661973375,0.0212068684321996,-0.119919927750706,0.361280124468676,-0.0313533454503954,-0.82517810754688,do,ci,0.5805,test,ci-do,-0.884794688,-0.567297956,0.811244967,64.54229646,50.24852855,9.126915932,9.151335716,9.343287468,0.928482793,0.770740814,0.950104894,102.3203453,0.01421195,-0.670659028
1GZN_A,-0.976429186624148,-0.736979523229253,0.0369952068678556,0.073691980724385,0.0420021554932629,-0.0854720788133662,-0.0181144944436135,-0.0492052629772918,0.0464483079852883,0.0189675822323933,-0.136903935371648,0.333347784680186,-0.0317253498087134,-0.806141730785302,do,ci,0.6965,test,ci-do,-0.910222531,-0.537841915,0.889457945,57.46367736,38.6741535,8.972788811,8.870417595,8.767866135,0.924823999,0.766959442,0.94408497,101.6677343,0.01412746,-0.637054922
1GZO_A,-0.966787262848253,-0.770908939976667,0.0106961017228235,0.107104131919561,0.120296594853578,-0.074822152934549,0.0201008602363594,0.00212712367804505,0.0208962862755831,0.0357770121324916,-0.176986019452179,0.314280603224702,-0.0308764498643794,-0.819276199035572,do,ci,0.519,test,ci-do,-0.89383411,-0.597312289,0.841983647,61.44486517,48.16113587,9.180497169,9.395384789,9.212944031,0.879353699,0.795344696,0.929878011,101.2222488,0.014320263,-0.66024064
1H00_A,0.0550492919369424,-0.00115253319272692,-0.343853217176286,0.393878594361896,0.340759560671371,-0.0353852813701421,0.421591319784364,0.432953981076274,-0.302649873573253,-0.359450668081754,-0.133144850234675,0.0770771356474683,0.0700233590744382,0.0344743434065264,di,co,1,training,co-di,0.842986056,0.751891611,0.20196263,95.61515811,74.87476058,9.949645042,14.91068935,12.94843197,0.303597263,0.127943234,0.945417365,95.68022857,0.037236728,0.84684887
1H01_A,0.0100018398197544,0.0168507705178393,-0.386375278360202,0.446947728364422,0.310421666605039,-0.0161343122979333,0.428992061927939,0.414743939579684,-0.478350921351077,-0.403962745772272,-0.0436476997126381,0.00105931342414733,0.0483395821064784,0.0098159419537147,di,co,0.9955,test,co-di,0.7664187,0.783447214,0.125203174,101.9385519,71.19870046,10.32510185,15.0123539,12.79054165,-0.009066034,0.052777887,0.977139327,93.90414868,0.032311887,0.803320443
1H07_A,-0.0165318427317954,0.016550625721707,-0.298935615821726,0.365815965926786,0.252742647076419,-0.0252729910316878,0.381778741825453,0.445783392373798,-0.381474782468179,-0.303974246479039,-0.0486696915380315,0.0521965156163249,0.0714933860969148,0.0138487786250366,di,co,0.9975,test,co-di,0.721319281,0.78292113,0.283046438,92.27138675,64.2097004,10.14686775,14.36378098,13.05966949,0.163326865,0.221623527,0.975359299,95.09891793,0.037570602,0.810439438
1H08_A,-0.0676540179230538,0.0412805232247084,-0.325286995331256,0.367417985961159,0.253854373814579,-0.047350812822008,0.385161257386156,0.424390333419022,-0.408803861104378,-0.332720837281084,-0.0517027011828071,0.0419655946084974,0.0567521465201055,0.0103102381241613,di,co,0.9975,test,co-di,0.634426691,0.826266887,0.235477776,92.46227367,64.34440897,9.716278076,14.41024685,12.87418079,0.114694259,0.173080579,0.974284259,94.85988276,0.034222557,0.804193003
1H0V_A,0.0158912342061433,0.0378278721996144,-0.338647118355012,0.37729415998744,0.258316371807054,-0.0328745553656488,0.465597973988262,0.410670438019033,-0.429831085136704,-0.345207631716627,-0.0477379997497792,0.00453915306093931,0.0429738518265479,0.0131559878956514,di,co,0.9965,test,co-di,0.77642893,0.820215193,0.211360512,93.63905823,64.88507184,9.998612404,15.51521206,12.75522232,0.077275921,0.151994746,0.975689534,93.98545163,0.031093217,0.809216484
1H0W_A,-0.0222367303380871,0.0257109053032747,-0.346266481460916,0.367234679987009,0.240751043342862,-0.0231942804219542,0.468817761311883,0.438114298937841,-0.432623195188565,-0.349365462810825,-0.045987990087339,0.0800841665544943,0.0503184964733748,0.0171362486666579,di,co,0.9985,test,co-di,0.711622658,0.798976969,0.197606283,92.44043205,62.75667086,10.1874094,15.55944252,12.99317455,0.072307309,0.144973622,0.976309819,95.75048482,0.03276134,0.816242669
1H1P_A,0.140653252535303,0.13801750412305,0.074176130815314,-0.129603755631314,-0.159819254664369,-0.045713897301419,-0.115360592353738,-0.175000011706187,0.0766529540719611,0.135781446042331,0.0179529056073963,-0.0483127667082139,0.0119126634918456,0.118861624453813,di,ci,1,test,ci-di,0.988487491,0.995824309,0.956575752,33.24019942,14.21933684,9.748203278,7.534540653,7.677161694,0.978573731,0.964217244,0.998973453,92.75061973,0.024038569,0.995814147
1H1Q_A,0.114766484794809,0.135808243440423,0.0813170442192358,-0.150540717541016,-0.116428633500233,-0.0254172407034892,-0.149343237600846,-0.132239686401463,0.077079060865664,0.135944185450294,0.0201711352873591,0.0387970570639009,0.0126852208681967,0.12065447058542,di,ci,0.9965,test,ci-di,0.944487636,0.991951989,0.969466299,30.74547895,19.47700343,10.14405441,7.067718506,8.047915459,0.979331996,0.964492054,0.999759697,94.78585307,0.024214033,0.998978982
1H1R_A,0.0874478746168581,0.10938679343675,0.0832471030113364,-0.15246879239229,-0.125100829742788,-0.0291678285644281,-0.14174880473367,-0.128383416505484,0.0728603504496627,0.113732082573615,0.0190338243817525,0.43037965631915,0.000739253476776556,0.112567561813413,di,ci,0.924,test,ci-di,0.898054072,0.945641334,0.972950379,30.51574133,18.42618841,10.07090569,7.1720438,8.08135128,0.971824722,0.926983573,0.999356581,103.9347863,0.021500853,0.984703506
1H1S_A,0.126791140426137,0.136660064417675,0.0817950413317148,-0.153954563515914,-0.123061398746236,-0.028177249444287,-0.134095118932442,-0.108673983368191,0.0785674633345545,0.140650084923052,0.0196300185374343,0.0739208092003582,0.00794894802794195,0.120859526226974,di,ci,0.996,test,ci-di,0.964925997,0.993445033,0.970329164,30.33870592,18.67330744,10.09022522,7.277183056,8.252242088,0.981980636,0.972438674,0.9995679,95.60648418,0.023138326,0.999340958
1H1W_A,0.141644314819186,0.133849320601611,0.0927928992076356,-0.167714291301649,-0.0303189079891066,0.0169229113348425,-0.158436035511241,-0.215477207486554,0.082245388194532,0.13856963856787,0.0185694244035392,0.016085489185948,0.00246504285184316,0.121115333105822,di,ci,0.9975,test,ci-di,0.990172004,0.988518453,0.990182143,28.69918082,29.91096853,10.96982574,6.942810059,7.326203823,0.988525572,0.968925527,0.999191976,94.25522015,0.021892816,0.999792523
1H24_A,0.13619575412509,0.13748195044669,0.0793152818440162,-0.144260426852249,-0.0959045442563843,0.00838245337277629,-0.118247980531639,-0.172272080243192,0.0773825350609094,0.139582511208994,0.015596195270524,-0.0117205494193231,0.00185338649656409,0.116985998329087,di,ci,0.9995,test,ci-di,0.980911061,0.994885608,0.965852782,31.49380002,21.96391916,10.8032589,7.494876385,7.700814247,0.979872034,0.970635915,0.998138125,93.60556005,0.021753896,0.992503184
1H25_A,0.146461601656507,0.13560926381013,0.0872100127011396,-0.152428980935241,-0.101046734604479,-0.00606255814050589,-0.142678383918844,-0.146067757924861,0.083353698559433,0.140412205045242,0.0148908817201861,-0.0164342564697603,0.00578439692586504,0.119840090226513,di,ci,0.999,test,ci-di,0.998359968,0.991603224,0.980104096,30.52048502,21.34083699,10.52153397,7.159274101,7.928019047,0.990497831,0.972036978,0.997888129,93.49542903,0.022646711,0.997541391
1H26_A,0.102022090516434,0.118768305459242,0.0806578495480251,-0.161164693418429,-0.0992725783212644,-0.0148688761632986,-0.149524189659207,-0.166576547637565,0.0725449084115319,0.114889843683094,0.0190467290049434,0.377554358711359,0.00822918632121004,0.1159372260979,di,ci,0.924,test,ci-di,0.922825932,0.962084942,0.968276342,29.47959089,21.55581253,10.34978199,7.065232754,7.750197411,0.971263387,0.928938627,0.999361155,102.7005764,0.023201974,0.990651831
1H27_A,0.135381980307666,0.128716715876998,0.0837066602868964,-0.135831612195054,-0.118227234166569,-0.00818958014106371,-0.137185292855981,-0.172752409163804,0.0775261879500638,0.135618293286575,0.0138460417218173,0.0678404710447865,0.00697297924965066,0.117096960613605,di,ci,1,test,ci-di,0.979527886,0.979522191,0.973779957,32.49812608,19.25906595,10.48005009,7.234733105,7.696649551,0.980127667,0.963941736,0.997517789,95.4644232,0.022916663,0.992699061
1H28_A,0.0696571348586295,0.113613173500812,0.090453793125568,-0.138930462328908,-0.102584289884547,-0.00431259038650076,-0.13124181763253,-0.111738651020564,0.0687041693013302,0.108051839448345,0.0143367728867907,0.397722674705649,0.014679682014466,0.114897412899829,di,ci,0.9195,test,ci-di,0.867815072,0.953049195,0.985959664,32.12888603,21.15453053,10.55566406,7.31637907,8.225669861,0.96442872,0.917391627,0.997691727,103.1717888,0.024667017,0.988816293
1H4L_A,0.142077785466799,0.138625348625539,0.0606806973794997,-0.0777293388908054,-0.184769573068705,-0.0178228641905848,-0.0846320990238395,-0.18042216265332,0.0727659597575718,0.0924907779150171,0.0128558869685974,-0.187613430193777,-0.00122626274522268,0.11937135406708,di,ci,0.984,test,ci-di,0.990908776,0.996889719,0.93221423,39.421238,11.19609237,10.29216957,7.956660271,7.630148888,0.971656752,0.891114431,0.997166832,89.49599996,0.021054443,0.996713951
1H8F_A,0.146499477652544,0.139206877028572,0.0918620815894098,-0.0835943472943804,-0.105603217580945,-0.0348158620281222,-0.1170930530102,-0.0507454612210979,0.0875390572603925,0.115726904940376,0.00174484840842181,0.131854601251175,0.00911439290465736,0.118783777452182,di,ci,0.9855,test,ci-di,0.998424346,0.997909003,0.988501861,38.72239943,20.78872532,9.96075058,7.510741711,8.754511833,0.997945755,0.930352131,0.993228562,96.96004891,0.023403023,0.995676727
1HCK_A,-0.0330066466720833,0.0561012842043818,-0.448753561681113,0.480043234338925,0.433875241448966,-0.0270729329747771,0.473927809114526,0.399810627461158,-0.515274362873673,-0.519692147827554,-0.0566938703128876,0.0248807151243409,0.0451247978455711,0.0140034359523191,di,co,0.999,test,co-di,0.693316983,0.852244233,0.012599905,105.8820102,86.15764132,10.111763,15.62963963,12.66106224,-0.074771988,-0.142648638,0.972515156,94.46071175,0.031581742,0.810712448
1HCL_A,-0.0197715153204501,0.0373246679390994,-0.391481533832203,0.435328356202845,0.427934036169742,-0.0244970743984688,0.550260145422098,0.407921993687672,-0.443155468992509,-0.424464304745762,-0.0549055812609733,0.0752030720224814,0.0552271620067954,0.0103535094327012,di,co,1,test,co-di,0.715812795,0.819333193,0.115985526,100.5540585,85.43774205,10.16200066,16.67822266,12.73139191,0.053564931,0.018157917,0.973149009,95.63644296,0.033876201,0.804269388
1HOW_A,0.128593773791585,0.13692516919559,0.0782413922084494,-0.0963956288273417,-0.160419809287277,-0.0422982126997032,-0.122005278569254,0.0142963720814522,0.0816021412247418,0.0705031282191699,0.016589549377198,0.105742003894242,0.0589673754558224,0.115549937548033,di,ci,0.906,test,ci-di,0.967989941,0.9939097,0.963914231,37.19707693,14.14656729,9.81482029,7.4432621,9.318457603,0.987380902,0.853984973,0.998490216,96.34995436,0.034725682,0.989968167
1I44_A,0.107437692539898,-0.586765096616318,-0.094367913438332,0.197579179867191,0.182082118812031,0.108284174232001,0.0635487251789996,0.0376243855957603,-0.0417387762926753,-0.323411369154807,-0.0173306391982374,-0.175760024557822,-0.037918784282227,0.086180358711379,other,ot,1,training,omega,0.932030855,-0.274550972,0.652325469,72.22531914,55.64772344,12.75166893,9.992231369,9.520723343,0.767893435,0.188801018,0.98646732,89.77294285,0.012720801,0.938123299
1IA8_A,0.126036901664026,0.137093500149154,0.0871501589858829,-0.0956524194406024,-0.103385037992209,-0.0349969809057438,-0.120157470868522,-0.101513156199237,0.0867643590154109,0.0999614914833173,0.0137453241566022,0.0197424342492309,0.0194846451138535,0.112899600632026,di,ci,1,test,ci-di,0.963644014,0.994204745,0.97999605,37.28563322,21.05750342,9.95721817,7.468645573,8.314330101,0.996567165,0.903729856,0.99748209,94.34066099,0.025758325,0.98528964
1IEP_A,-0.874390502582408,-0.900768714885451,0.0659342992637002,-0.0273506240449045,-0.109496356268835,0.0576825769599097,-0.120081417560319,0.0624687292036444,0.080458377452899,0.043105108276538,0.00450868916816126,0.103475246696817,-0.0203653784411689,-0.80689339564644,do,ci,0.99,test,ci-do,-0.736786923,-0.824926263,0.941697863,45.42405788,20.31699146,11.76477242,7.469690323,9.736136436,0.985345553,0.80771929,0.994208196,96.29699386,0.016707548,-0.638381804
1IG1_A,0.145234174754155,0.14028175156693,0.0899319264073784,-0.104278409950564,-0.109553207529161,-0.0455443184385603,-0.119468478489212,-0.0712874131179155,0.08849158224199,0.121887423853163,0.0124380892129177,-0.0142602496840945,0.0116654076183688,0.120090817959555,di,ci,0.9975,test,ci-di,0.996273705,0.999793008,0.985017607,36.25781289,20.31010276,9.75151062,7.478110313,8.576402664,0.999640791,0.940755095,0.997018745,93.54622251,0.023982412,0.99798399
1IRK_A,-0.589725227055654,-0.709308809314109,-0.163588224930744,0.211738660021387,0.243887403425794,0.0310568816412168,0.0938157958994533,0.531981805998463,-0.122132181224167,-0.391828418565662,-0.0271368973451563,-0.0148794777332965,-0.0420877251591448,-0.518540826747271,other,ot,0.717,test,omega,-0.25294008,-0.489341591,0.527371191,73.91247629,63.13670542,11.24548435,10.40801239,13.80705357,0.624831869,0.073268526,0.982991525,93.53175487,0.011773947,-0.129365282
1J1B_A,0.145850676042903,0.140130094246601,0.0897447277445118,-0.0997402220908526,-0.106979164486004,-0.0605198751932669,-0.158926234115543,-0.111839512463429,0.0879269419209529,0.109301179596959,0.00861670696517141,0.0654991362708,-2.87160366159544e-05,0.119949477669926,di,ci,0.9965,test,ci-di,0.997321575,0.999527188,0.984679682,36.79855563,20.62200104,9.459438324,6.936076164,8.224795341,0.998636003,0.919501326,0.995664269,95.40972027,0.021326431,0.997734488
1J1C_A,0.146639773805996,0.140202176830603,0.090757736059526,-0.0975122716769418,-0.0986360293990912,-0.0556156810718583,-0.157545611167937,-0.113088785441051,0.0880225773316422,0.109629219037317,0.00642221287657398,0.0623934077666114,0.00326105908984788,0.11945124326374,di,ci,0.988,test,ci-di,0.998662808,0.999653532,0.986508332,37.06402459,21.63294353,9.555086136,6.955041885,8.213963509,0.998806188,0.92005527,0.994886438,95.33715805,0.022073608,0.996854976
1J3H_A,0.141809253491728,0.133603437427712,0.0747000161823975,0.00485381937664291,-0.169319622338716,0.0535006085721745,0.137703735602767,-0.138171368823975,0.0814895855084095,0.109815164548333,0.00996146236880686,-0.033128934250023,-0.0089778270605991,0.114873648660865,di,ci,0.628,test,ci-di,0.990452351,0.988087477,0.957521453,49.26134261,13.06817181,11.68321037,11.01090431,7.996484756,0.987180607,0.920369267,0.996140913,93.10537469,0.0192939,0.988774343
1J91_A,0.141032323726245,0.132694923244828,0.0929904658816711,-0.141791231693057,-0.107490884011376,-0.0530059851918792,-0.122268532063597,-0.0590149934878579,0.0863402415236667,0.134202552226561,0.0158621732660045,0.126475101765668,0.0173026099390238,0.114516154631815,di,ci,1,training,ci-di,0.9891318,0.986495063,0.990538784,31.78801423,20.55999569,9.605983734,7.439645767,8.682810783,0.99581244,0.961551044,0.9982324,96.83436232,0.025262739,0.988143274
1JAM_A,0.137776232989381,0.136452140645441,0.0920968603163547,-0.164439672757002,-0.103104360364644,-0.0571792492947485,-0.104510480169964,-0.0858621557255807,0.0855571882104587,0.132737844850088,0.0179094096354386,-0.011084322991689,0.00903613065505267,0.116701589390042,di,ci,0.9985,test,ci-di,0.983597408,0.993080591,0.988925676,29.08936436,21.09151329,9.524591446,7.683589458,8.450032234,0.994418982,0.959077665,0.998958036,93.62042484,0.023385248,0.992001129
1JBP_E,0.146593575775041,0.136960046613791,0.0889693704655849,-0.133556031947414,-0.114128332985191,-0.0574555240203703,-0.141670113309277,-0.135614747612976,0.0863833582387471,0.153503911471409,0.0183507511341286,0.0341755542857065,-0.0142864247975834,0.120765677026958,di,ci,0.999,test,ci-di,0.998584285,0.993970832,0.983280032,32.76927032,19.75573217,9.519203186,7.17312479,8.018651962,0.995889167,0.994144296,0.999114468,94.67787631,0.018088206,0.99917529
1JKK_A,0.146666611412557,0.140144255281692,0.0882434074865012,-0.0925456566822024,-0.119071443485222,-0.0438450577764553,-0.113555931319915,-0.0622351878889131,0.0881546591144035,0.120595966051723,0.0124018468015686,0.00155721247097402,0.0194920200375152,0.120507631947677,di,ci,1,training,ci-di,0.998708424,0.999552009,0.981969547,37.65581609,19.15677262,9.784651756,7.559331417,8.65489006,0.99904123,0.938574274,0.997005899,93.91578159,0.02576,0.998719774
1JKL_A,0.147270514628934,0.140261946314436,0.0914940099913712,-0.114111792675847,-0.110421314728625,-0.0455738529248652,-0.121038592576451,-0.0672270006396057,0.0884858627178838,0.123788273553604,0.0156613531788307,-0.00485434517677711,0.0134498265358115,0.120065182038934,di,ci,0.999,test,ci-di,0.999734881,0.999758294,0.98783743,35.08612708,20.20491371,9.750934601,7.456541538,8.611608505,0.999630613,0.943964966,0.99816122,93.765982,0.024387691,0.997938736
1JKS_A,0.146862446044214,0.139809974181115,0.0924972663044291,-0.108982417741893,-0.112341895420163,-0.0383665545171079,-0.110721825518294,-0.0643412875428838,0.0884678634688056,0.12454185040065,0.0147732307163194,0.0164552414746397,0.0114579323032705,0.119536810385718,di,ci,0.999,test,ci-di,0.999041285,0.998966092,0.989648476,35.69731206,19.97219584,9.891500473,7.598263741,8.636629105,0.999598583,0.945237494,0.997846428,94.26385904,0.02393529,0.997006024
